timeWindowStart,views,ttr,dailyUniqueVisitors
2022-12-25T15:00:00,1,14.22,29
2022-12-25T16:00:00,2,26.552,30
2022-12-25T18:00:00,2,113.032,31
2022-12-25T19:00:00,5,167.54,32
2022-12-25T20:00:00,5,174.1,34
2022-12-25T21:00:00,1,230.933,38
2022-12-25T22:00:00,5,111.989,39
2022-12-25T23:00:00,6,120.923,42
2022-12-26T00:00:00,7,353.741,45
2022-12-26T01:00:00,5,291.117,47
2022-12-26T02:00:00,4,267.765,48
2022-12-26T03:00:00,14,876.153,50
2022-12-26T04:00:00,1,140.49,56
2022-12-26T05:00:00,0,3.451,56
2022-12-26T06:00:00,2,29.535,54
2022-12-26T07:00:00,1,4.851,53
2022-12-26T08:00:00,3,274.363,53
2022-12-26T09:00:00,2,68.299,55
2022-12-26T10:00:00,2,56.671,54
2022-12-26T11:00:00,1,14.507,54
2022-12-26T12:00:00,0,5.087,53
2022-12-26T14:00:00,3,93.372,53
2022-12-26T15:00:00,2,59.672,56
2022-12-26T16:00:00,2,48.521,57
2022-12-26T17:00:00,2,160.237,57
2022-12-26T18:00:00,2,230.885,59
2022-12-26T19:00:00,5,384.277,59
2022-12-26T20:00:00,3,399.111,59
2022-12-26T21:00:00,11,704.494,57
2022-12-26T22:00:00,2,84.895,63
2022-12-26T23:00:00,4,290.481,61
2022-12-27T00:00:00,10,543.402,61
2022-12-27T01:00:00,2,316.453,66
2022-12-27T02:00:00,7,74.25,64
2022-12-27T03:00:00,8,181.637,65
2022-12-27T04:00:00,6,147.63,63
2022-12-27T05:00:00,6,72.26,67
2022-12-27T06:00:00,6,563.81,71
2022-12-27T07:00:00,7,243.134,73
2022-12-27T08:00:00,6,219.338,78
2022-12-27T09:00:00,3,27.071,80
2022-12-27T10:00:00,2,392.227,80
2022-12-27T11:00:00,8,423.251,80
2022-12-27T12:00:00,3,342.728,84
2022-12-27T13:00:00,1,65.648,87
2022-12-27T14:00:00,3,18.331,88
2022-12-27T15:00:00,5,166.226,88
2022-12-27T16:00:00,7,300.328,91
2022-12-27T17:00:00,1,1.066,93
2022-12-27T18:00:00,5,504.834,92
2022-12-27T19:00:00,5,254.328,95
2022-12-27T20:00:00,7,253.195,96
2022-12-27T21:00:00,4,320.875,101
2022-12-27T22:00:00,2,48.232,98
2022-12-27T23:00:00,11,1584.576,98
2022-12-28T00:00:00,6,480.509,103
2022-12-28T01:00:00,5,1824.002,103
2022-12-28T02:00:00,8,671.291,103
